model_id,method,ablation,task,eval_variant,steer_variant,rf_mode,steering_factor,topk,accuracy
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.01,0.54
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.03,0.9
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.05,0.98
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.07,0.96
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.09,0.14
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.01,0.34
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.03,0.78
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.05,0.9
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.07,0.88
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.09,0.88
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.1,0.88
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.01,0.14
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.03,0.4
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.05,0.62
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.07,0.62
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.09,0.72
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.1,0.78
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.01,0.94
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.03,0.16
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.05,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.07,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.09,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.1,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.5,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,10,1.0,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.01,0.9
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.03,0.08
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.05,0.12
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.07,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.09,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.1,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.5,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,8,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.01,0.88
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.03,0.08
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.05,0.4
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.07,0.14
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.09,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.1,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.5,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,6,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.01,0.94
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.03,0.52
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.05,0.18
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.07,0.3
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.09,0.1
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.1,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.5,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,5,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.01,0.9
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.03,0.74
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.05,0.34
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.07,0.14
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.09,0.54
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.1,0.34
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.5,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,4,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.01,0.7
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.03,0.94
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.05,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.07,0.98
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.09,0.88
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.1,0.8
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.5,0.54
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,2,1.0,0.72
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.01,0.54
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.03,0.84
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.05,0.94
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.07,0.92
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.09,0.94
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.1,0.92
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.5,0.86
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,single,comb,1,1.0,0.36
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.01,0.78
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.05,0.9
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.07,0.96
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.09,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.1,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.5,0.3
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,10,1.0,0.64
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.01,0.7
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.03,0.94
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.05,0.94
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.09,0.96
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.1,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.5,0.7
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,8,1.0,0.56
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.01,0.44
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.03,0.96
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.05,0.96
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.09,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.1,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.5,0.88
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,6,1.0,0.8
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.01,0.3
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.05,0.9
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.07,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.09,0.96
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.1,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.5,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,5,1.0,0.9
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.01,0.26
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.03,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.05,0.96
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.07,0.9
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.1,0.94
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.5,0.96
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,4,1.0,0.9
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.01,0.04
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.03,0.48
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.05,0.82
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.07,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.09,0.9
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.1,0.92
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.5,0.9
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,2,1.0,0.4
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.01,0.02
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.03,0.18
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.05,0.3
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.07,0.42
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.09,0.36
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.1,0.38
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.5,0.9
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,single,comb,1,1.0,0.24
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.01,0.98
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.03,0.88
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.05,0.12
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.07,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.09,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.1,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,10,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.01,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.03,0.98
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.05,0.78
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.07,0.08
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.09,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.1,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,8,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.01,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.03,0.98
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.05,0.92
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.07,0.64
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.09,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.1,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,6,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.01,0.94
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.03,0.98
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.05,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.07,0.88
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.09,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.1,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,5,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.01,0.94
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.03,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.05,0.98
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.07,0.94
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.09,0.32
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.1,0.26
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,4,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.01,0.86
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.03,0.94
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.05,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.07,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.09,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.1,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,2,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.01,0.62
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.03,0.76
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.05,0.78
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.07,0.92
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.09,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.1,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,single,comb,1,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.01,0.78
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.03,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.05,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.07,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.09,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.1,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,10,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,10,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.01,0.78
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.03,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.05,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.07,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.09,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.1,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,8,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,8,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.01,0.72
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.03,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.05,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.07,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.09,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.1,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,6,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,6,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.01,0.7
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.03,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.05,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.07,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.09,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.1,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,5,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,5,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.01,0.62
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.03,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.05,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.07,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.09,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.1,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,4,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,4,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.01,0.22
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.03,0.3
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.05,0.4
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.07,0.58
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.09,0.56
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.1,0.52
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,2,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,2,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.01,0.06
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.03,0.08
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.05,0.1
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.07,0.14
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.09,0.06
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.1,0.1
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,1,0.5,0.52
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,single,comb,1,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.01,0.86
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.03,0.98
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.05,0.6
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.07,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.01,0.8
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.03,0.96
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.05,0.94
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.07,0.06
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.01,0.66
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.03,0.96
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.05,0.92
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.07,0.82
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.01,0.62
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.03,0.92
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.05,0.96
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.07,0.9
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.01,0.6
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.03,0.9
